API区分,試算番号,バージョン,自動更新,アカウント名（契約先/納入先）,請求先（受注先）
I,QJ00919637,1,,1000314652,1000314652
I,QJ00919647,1,,1000017553,1000017553
I,QJ00919657,1,,1000030176,1000030176
I,QJ00919660,1,,1000212390,1000212390
I,QJ00919792,1,,1000196896,1000029274
I,QJ00919905,1,,1000081970,1000031557
I,QJ00920006,1,,1000049012,1000025510
I,QJ00920008,1,,1000005888,1000005888
I,QJ00920326,1,,1000077913,1000077913
I,QJ00920360,1,,1000128363,1000128363
I,QJ00920376,1,,1000092466,1000030695
I,QJ00920400,1,,1000005063,1000005063
I,QJ00920436,1,,1000012451,1000012451
I,QJ00920586,1,,1000031843,1000008927
I,QJ00920639,1,,1000022496,1000022496
I,QJ00920839,1,,1000330031,1000010079
I,QJ00921020,1,,1000011201,1000011201
I,QJ00921093,1,,1000135533,1000015054
I,QJ00921153,1,,1000316863,1000016675
I,QJ00921162,1,,1000020785,1000020785
I,QJ00921266,1,,1000050326,1000038096
I,QJ00921267,1,,1000078653,1000008050
I,QJ00921268,1,,1000235426,1000032819
I,QJ00921313,1,,1000007608,1000016819
I,QJ00921463,1,,1000025418,1000031731
I,QJ00921508,1,,1000309274,1000005180
I,QJ00921509,1,,1000082396,1000005158
I,QJ00921621,1,,1000252942,1000038577
I,QJ00921666,1,,1000001740,1000001740
I,QJ00921736,1,,1000012038,1000012038
I,QJ00921777,1,,1000110396,1000033323
I,QJ00921779,1,,1000329683,1000004783
I,QJ00921934,1,,1000328782,1000009233
I,QJ00922179,1,,1000020616,1000020616
I,QJ00922239,1,,1000073012,1000029287
I,QJ00922314,1,,1000076749,1000076749
I,QJ00922386,1,,1000013098,1000319176
I,QJ00922451,1,,1000020837,1000030695
I,QJ00922597,1,,1000309097,1000009879
I,QJ00923007,1,,1000014993,1000014993
I,QJ00924135,1,,1000016374,1000016374
I,QJ00924218,1,,1000002649,1000002649
I,QJ00924219,1,,1000038830,1000027865
I,QJ00924221,1,,1000022686,1000022686
I,QJ00924232,1,,1000186933,1000032669
I,QJ00924245,1,,1000324201,1000033324
I,QJ00924247,1,,1000072463,1000033323
I,QJ00924253,1,,1000315444,1000315444
I,QJ00924256,1,,1000020431,1000020431
I,QJ00924269,1,,1000083926,1000030318
I,QJ00924313,1,,1000012316,1000008191
I,QJ00924320,1,,1000027308,1000027308
I,QJ00924321,1,,1000050605,1000019834
I,QJ00924322,1,,1000010962,1000010962
I,QJ00924323,1,,1000011019,1000011019
I,QJ00924412,1,,1000293290,1000018743
I,QJ00924579,1,,1000327426,1000010230
I,QJ00924894,1,,1000032917,1000032917
I,QJ00924994,1,,1000016247,1000023139
I,QJ00925014,1,,1000308660,1000308660
I,QJ00925015,1,,1000009497,1000019906
I,QJ00925021,1,,1000016063,1000016063
I,QJ00925038,1,,1000050503,1000000453
I,QJ00925090,1,,1000037516,1000037516
I,QJ00925355,1,,1000079927,1000031150
I,QJ00925408,1,,1000080518,1000009703
I,QJ00925409,1,,1000019334,1000019334
I,QJ00925521,1,,1000023215,1000023215
I,QJ00925558,1,,1000006007,1000006003
I,QJ00925560,1,,1000072503,1000033324
I,QJ00925623,1,,1000016035,1000001770
I,QJ00925769,1,,1000006722,1000318171
I,QJ00925776,1,,1000021169,1000021169
I,QJ00925796,1,,1000006034,1000006034
I,QJ00925800,1,,1000014405,1000305488
I,QJ00925827,1,,1000021996,1000021996
I,QJ00925832,1,,1000204881,1000204881
I,QJ00925919,1,,1000330313,1000022873
I,QJ00925921,1,,1000025593,1000025510
I,QJ00926046,1,,1000128228,1000128228
I,QJ00926101,1,,1000025934,1000025934
I,QJ00926182,1,,1000022928,1000022928
I,QJ00926308,1,,1000005122,1000005122
I,QJ00926315,1,,1000081245,1000027511
I,QJ00926334,1,,1000002610,1000002610
I,QJ00926343,1,,1000303525,1000011408
I,QJ00926350,1,,1000014766,1000014745
I,QJ00926364,1,,1000288424,1000016675
I,QJ00926574,1,,1000309724,1000309724
I,QJ00926625,1,,1000329906,1000010230
I,QJ00926627,1,,1000003174,1000319469
I,QJ00926775,1,,1000216427,1000013969
I,QJ00926825,1,,1000084823,1000013980
I,QJ00927008,1,,1000085072,1000023813
I,QJ00927010,1,,1000020799,1000020799
I,QJ00927172,1,,1000082306,1000037976
I,QJ00927328,1,,1000238668,1000031556
I,QJ00927362,1,,1000081843,1000000453
I,QJ00927501,1,,1000001849,1000001849
I,QJ00927601,1,,1000241449,1000031556
I,QJ00927635,1,,1000112623,1000025821
I,QJ00927662,1,,1000083595,1000083595
I,QJ00927664,1,,1000013982,1000013982
I,QJ00927666,1,,1000083591,1000083591
I,QJ00927667,1,,1000306961,1000306961
I,QJ00927668,1,,1000048972,1000048972
I,QJ00927669,1,,1000308669,1000308669
I,QJ00927670,1,,1000013967,1000013967
I,QJ00927671,1,,1000308668,1000308668
I,QJ00927672,1,,1000013962,1000013962
I,QJ00927673,1,,1000013941,1000013941
I,QJ00927674,1,,1000013920,1000013920
I,QJ00927675,1,,1000013964,1000013964
I,QJ00927676,1,,1000028963,1000028963
I,QJ00927687,1,,1000081124,1000025943
I,QJ00927690,1,,1000012437,1000022844
I,QJ00927739,1,,1000083787,1000015013
I,QJ00927740,1,,1000074712,1000015013
I,QJ00927916,1,,1000011781,1000011781
I,QJ00927919,1,,1000007612,1000007612
I,QJ00927963,1,,1000312441,1000004756
I,QJ00927966,1,,1000026027,1000026027
I,QJ00928164,1,,1000014051,1000014051
I,QJ00928225,1,,1000325401,1000022873
I,QJ00928253,1,,1000327542,1000026893
I,QJ00928263,1,,1000019576,1000019576
I,QJ00928438,1,,1000329454,1000017698
I,QJ00928454,1,,1000004264,1000011931
I,QJ00928455,1,,1000040785,1000040785
I,QJ00928461,1,,1000326179,1000005472
I,QJ00928465,1,,1000004224,1000004224
I,QJ00928481,1,,1000050963,1000031452
I,QJ00928482,1,,1000313353,1000313353
I,QJ00928496,1,,1000234628,1000032892
I,QJ00928500,1,,1000049566,1000027511
I,QJ00928585,1,,1000045200,1000027511
I,QJ00928586,1,,1000026331,1000004783
I,QJ00928692,1,,1000176448,1000025761
I,QJ00928805,1,,1000013778,1000013778
I,QJ00929004,1,,1000031304,1000009879
I,QJ00929141,1,,1000017799,1000017799
I,QJ00929142,1,,1000020279,1000020279
I,QJ00929293,1,,1000049362,1000014147
I,QJ00929302,1,,1000044894,1000025510
I,QJ00929303,1,,1000025526,1000000857
I,QJ00929306,1,,1000236840,1000236840
I,QJ00929337,1,,1000032792,1000032792
I,QJ00929338,1,,1000291895,1000291895
I,QJ00929349,1,,1000016600,1000016600
I,QJ00929367,1,,1000085475,1000025829
I,QJ00929385,1,,1000032510,1000032510
I,QJ00929387,1,,1000084650,1000020544
I,QJ00929388,1,,1000009262,1000009262
I,QJ00929492,1,,1000320044,1000320044
I,QJ00929613,1,,1000010739,1000010739
I,QJ00929617,1,,1000158513,1000028450
I,QJ00929870,1,,1000084128,1000001770
I,QJ00930006,1,,1000018233,1000018233
I,QJ00930306,1,,1000024687,1000028691
I,QJ00930315,1,,1000071656,1000071656
I,QJ00930316,1,,1000329491,1000317110
I,QJ00930388,1,,1000085607,1000033719
I,QJ00930518,1,,1000012037,1000012037
I,QJ00930521,1,,1000320751,1000320751
I,QJ00930524,1,,1000009857,1000009857
I,QJ00930527,1,,1000025606,1000028470
I,QJ00930528,1,,1000319180,1000319180
I,QJ00930530,1,,1000169957,1000169957
I,QJ00930532,1,,1000037597,1000022647
I,QJ00930576,1,,1000020060,1000330143
I,QJ00930581,1,,1000330017,1000330017
I,QJ00930631,1,,1000329084,1000329084
I,QJ00930635,1,,1000095722,1000329024
I,QJ00930662,1,,1000072987,1000017757
I,QJ00930663,1,,1000028068,1000028068
I,QJ00930664,1,,1000008506,1000008506
I,QJ00930758,1,,1000009195,1000009240
I,QJ00930759,1,,1000085295,1000037233
I,QJ00930762,1,,1000006045,1000024879
I,QJ00930815,1,,1000050054,1000025232
I,QJ00930878,1,,1000233224,1000037848
I,QJ00931068,1,,1000329474,1000003787
I,QJ00931074,1,,1000018607,1000018607
I,QJ00931077,1,,1000018621,1000018621
I,QJ00931078,1,,1000320221,1000320221
I,QJ00931457,1,,1000039455,1000305689
I,QJ00931566,1,,1000080704,1000027511
I,QJ00931632,1,,1000328911,1000004921
I,QJ00931633,1,,1000227779,1000031875
I,QJ00931634,1,,1000127782,1000322632
I,QJ00931640,1,,1000009611,1000011637
I,QJ00931779,1,,1000330297,1000010275
I,QJ00931886,1,,1000085601,1000033324
I,QJ00931948,1,,1000010390,1000031973
I,QJ00931950,1,,1000032754,1000032754
I,QJ00931951,1,,1000007871,1000007871
I,QJ00931952,1,,1000007944,1000007944
I,QJ00931954,1,,1000007859,1000007859
I,QJ00931973,1,,1000328645,1000328645
I,QJ00932043,1,,1000007662,1000007662
I,QJ00932320,1,,1000007651,1000007651
I,QJ00932356,1,,1000011673,1000327225
I,QJ00932383,1,,1000007798,1000007778
I,QJ00932385,1,,1000049568,1000018766
I,QJ00932386,1,,1000049975,1000018611
I,QJ00932387,1,,1000018714,1000018714
I,QJ00932388,1,,1000040505,1000027944
I,QJ00932524,1,,1000083016,1000009710
I,QJ00932552,1,,1000329009,1000030667
I,QJ00932670,1,,1000007938,1000007938
I,QJ00933361,1,,1000049319,1000028470
I,QJ00933382,1,,1000081131,1000014371
I,QJ00933526,1,,1000269887,1000269887
I,QJ00933550,1,,1000083412,1000013018
I,QJ00933559,1,,1000027969,1000027969
I,QJ00933560,1,,1000010970,1000010970
I,QJ00933571,1,,1000048835,1000037315
I,QJ00933572,1,,1000075980,1000008050
I,QJ00933573,1,,1000321988,1000320091
I,QJ00933582,1,,1000007465,1000022351
I,QJ00933583,1,,1000224944,1000007403
I,QJ00933667,1,,1000029817,1000018157
I,QJ00933668,1,,1000017803,1000017803
I,QJ00933869,1,,1000005521,1000005521
I,QJ00933920,1,,1000082932,1000008969
I,QJ00934073,1,,1000014772,1000007051
I,QJ00934302,1,,1000025418,1000025362
I,QJ00934350,1,,1000005216,1000005180
I,QJ00934462,1,,1000084288,1000017812
I,QJ00934472,1,,1000085297,1000032512
I,QJ00934473,1,,1000037382,1000037382
I,QJ00934474,1,,1000025292,1000025292
I,QJ00934475,1,,1000049424,1000025294
I,QJ00934507,1,,1000016374,1000016374
I,QJ00934541,1,,1000093727,1000093727
I,QJ00934550,1,,1000040513,1000015821
I,QJ00934551,1,,1000018319,1000018319
I,QJ00934552,1,,1000050553,1000038111
I,QJ00934680,1,,1000101686,1000101686
I,QJ00934760,1,,1000081480,1000326638
I,QJ00934761,1,,1000112666,1000112666
I,QJ00934765,1,,1000050373,1000005197
I,QJ00934766,1,,1000315866,1000014371
I,QJ00934767,1,,1000301524,1000003391
I,QJ00934822,1,,1000010508,1000010508
I,QJ00934880,1,,1000007914,1000007914
I,QJ00935017,1,,1000325048,1000326191
I,QJ00935052,1,,1000014819,1000014819
I,QJ00935053,1,,1000014802,1000014802
I,QJ00935137,1,,1000041324,1000041324
I,QJ00935139,1,,1000004330,1000004330
I,QJ00935140,1,,1000031043,1000031043
I,QJ00935187,1,,1000246112,1000018686
I,QJ00935274,1,,1000330226,1000004783
I,QJ00935298,1,,1000024360,1000024360
I,QJ00935299,1,,1000029181,1000029181
I,QJ00935301,1,,1000085102,1000024220
I,QJ00935370,1,,1000081245,1000027511
I,QJ00935385,1,,1000032763,1000032763
I,QJ00935386,1,,1000324341,1000324341
I,QJ00935387,1,,1000317662,1000317662
I,QJ00935389,1,,1000080990,1000000857
I,QJ00935399,1,,1000004363,1000004363
I,QJ00935410,1,,1000029850,1000004913
I,QJ00935426,1,,1000121411,1000121411
I,QJ00935430,1,,1000016524,1000009930
I,QJ00935463,1,,1000084230,1000305340
I,QJ00935464,1,,1000318435,1000318435
I,QJ00935465,1,,1000305432,1000021786
I,QJ00935467,1,,1000083692,1000014595
I,QJ00935480,1,,1000291015,1000001788
I,QJ00935483,1,,1000005562,1000005562
I,QJ00935484,1,,1000005541,1000005541
I,QJ00935485,1,,1000005686,1000005686
I,QJ00935630,1,,1000016358,1000021647
I,QJ00935633,1,,1000013128,1000305553
I,QJ00935643,1,,1000031591,1000031591
I,QJ00935685,1,,1000312263,1000008050
I,QJ00936311,1,,1000083762,1000015013
I,QJ00936391,1,,1000305506,1000021786
I,QJ00936392,1,,1000155056,1000027862
I,QJ00936393,1,,1000316155,1000014711
I,QJ00936423,1,,1000195580,1000000453
I,QJ00936580,1,,1000328876,1000033323
I,QJ00936610,1,,1000004283,1000004283
I,QJ00936724,1,,1000178754,1000037277
I,QJ00936725,1,,1000291306,1000291306
I,QJ00937457,1,,1000324193,1000005418
I,QJ00937555,1,,1000075369,1000005418
I,QJ00937620,1,,1000018085,1000020306
I,QJ00937648,1,,1000071693,1000005472
I,QJ00937808,1,,1000029914,1000029914
I,QJ00937843,1,,1000326525,1000031546
I,QJ00938081,1,,1000033799,1000004601
I,QJ00938145,1,,1000028621,1000028621
I,QJ00938146,1,,1000316597,1000028498
I,QJ00938152,1,,1000327841,1000327841
I,QJ00938225,1,,1000304914,1000005472
I,QJ00938231,1,,1000007155,1000007155
I,QJ00938247,1,,1000021073,1000021073
I,QJ00938261,1,,1000327044,1000008361
I,QJ00938411,1,,1000323911,1000323911
I,QJ00938534,1,,1000008041,1000008041
I,QJ00938536,1,,1000012324,1000012324
I,QJ00938588,1,,1000008762,1000024879
I,QJ00938591,1,,1000029336,1000029336
I,QJ00938765,1,,1000045086,1000005228
I,QJ00938864,1,,1000014801,1000025388
I,QJ00938905,1,,1000074185,1000032811
I,QJ00938906,1,,1000050646,1000038093
I,QJ00938913,1,,1000012665,1000012665
I,QJ00939008,1,,1000305434,1000305434
I,QJ00939009,1,,1000329681,1000032445
I,QJ00939010,1,,1000002889,1000002889
I,QJ00939061,1,,1000018383,1000018383
I,QJ00939200,1,,1000042371,1000025510
I,QJ00939249,1,,1000293293,1000293293
I,QJ00939453,1,,1000042023,1000042023
I,QJ00939511,1,,1000328430,1000031863
I,QJ00939540,1,,1000328138,1000032445
I,QJ00939702,1,,1000329606,1000032448
I,QJ00939704,1,,1000051088,1000008191
I,QJ00939710,1,,1000321757,1000321757
I,QJ00939713,1,,1000048831,1000048831
I,QJ00939742,1,,1000032913,1000032972
I,QJ00939764,1,,1000013995,1000028884
I,QJ00939766,1,,1000315266,1000315266
I,QJ00940195,1,,1000329941,1000329941
I,QJ00940198,1,,1000028728,1000028691
I,QJ00940283,1,,1000326125,1000022176
I,QJ00940403,1,,1000200281,1000200281
I,QJ00940404,1,,1000010301,1000010301
I,QJ00940447,1,,1000085911,1000014371
I,QJ00940454,1,,1000031609,1000031609
I,QJ00940455,1,,1000037883,1000037883
I,QJ00940456,1,,1000000901,1000000901
I,QJ00940459,1,,1000000830,1000031557
I,QJ00940593,1,,1000030334,1000009788
I,QJ00940843,1,,1000032519,1000012488
I,QJ00940904,1,,1000330791,1000330771
I,QJ00940958,1,,1000238979,1000033324
I,QJ00940959,1,,1000044863,1000033324
I,QJ00941023,1,,1000310191,1000310191
I,QJ00941290,1,,1000022409,1000022409
I,QJ00941341,1,,1000089671,1000315252
I,QJ00941352,1,,1000318059,1000318059
I,QJ00941373,1,,1000000468,1000000468
I,QJ00941464,1,,1000047691,1000047691
I,QJ00941596,1,,1000323281,1000323281
I,QJ00941688,1,,1000073099,1000011718
I,QJ00941798,1,,1000317454,1000003234
I,QJ00941799,1,,1000326251,1000032631
I,QJ00941914,1,,1000330021,1000330010
I,QJ00941917,1,,1000080759,1000025231
I,QJ00941918,1,,1000074608,1000008066
I,QJ00941919,1,,1000319960,1000320091
I,QJ00941951,1,,1000050690,1000024371
I,QJ00941952,1,,1000049340,1000024147
I,QJ00941977,1,,1000305227,1000031256
I,QJ00942003,1,,1000004256,1000004256
I,QJ00942189,1,,1000041878,1000005472
I,QJ00942220,1,,1000008310,1000008322
I,QJ00942233,1,,1000027641,1000004635
I,QJ00942234,1,,1000041292,1000004635
I,QJ00942276,1,,1000013393,1000013393
I,QJ00942277,1,,1000204856,1000006138
I,QJ00942278,1,,1000073076,1000020776
I,QJ00942293,1,,1000314651,1000022488
I,QJ00942294,1,,1000169174,1000169174
I,QJ00942322,1,,1000329888,1000016953
I,QJ00942372,1,,1000083072,1000004773
I,QJ00942474,1,,1000311128,1000311128
I,QJ00942694,1,,1000024107,1000024107
I,QJ00942695,1,,1000028101,1000028101
I,QJ00942801,1,,1000020853,1000014293
I,QJ00943541,1,,1000084950,1000028711
I,QJ00943717,1,,1000005176,1000005180
I,QJ00944319,1,,1000324038,1000324038
I,QJ00944328,1,,1000040962,1000009710
I,QJ00944347,1,,1000019984,1000019984
I,QJ00944348,1,,1000081768,1000000460
I,QJ00944369,1,,1000012534,1000012534
I,QJ00944373,1,,1000048929,1000000460
I,QJ00944387,1,,1000005176,1000005180
I,QJ00944391,1,,1000300708,1000028470
I,QJ00944413,1,,1000050144,1000037635
I,QJ00944414,1,,1000049670,1000028717
I,QJ00944420,1,,1000050968,1000000454
I,QJ00944593,1,,1000014618,1000014618
I,QJ00944653,1,,1000028988,1000005418
I,QJ00944656,1,,1000018867,1000018867
I,QJ00944751,1,,1000019781,1000019781
I,QJ00944845,1,,1000026453,1000026453
I,QJ00944847,1,,1000088359,1000088359
I,QJ00944849,1,,1000085607,1000033719
I,QJ00944897,1,,1000319300,1000031256
I,QJ00944947,1,,1000015921,1000018100
I,QJ00945142,1,,1000081803,1000000460
I,QJ00945143,1,,1000041959,1000000460
I,QJ00945205,1,,1000010145,1000033013
I,QJ00945209,1,,1000189396,1000028681
I,QJ00945210,1,,1000330922,1000036923
I,QJ00945220,1,,1000012411,1000012411
I,QJ00945226,1,,1000180832,1000180832
I,QJ00945286,1,,1000007681,1000007681
I,QJ00945287,1,,1000000457,1000000457
I,QJ00945336,1,,1000320732,1000033244
I,QJ00945337,1,,1000076807,1000027511
I,QJ00945381,1,,1000017958,1000033336
I,QJ00945385,1,,1000083726,1000014901
I,QJ00945387,1,,1000026037,1000033183
I,QJ00945545,1,,1000330318,1000033324
I,QJ00945646,1,,1000034370,1000032669
I,QJ00945647,1,,1000008189,1000032669
I,QJ00945838,1,,1000042920,1000016002
I,QJ00945864,1,,1000327165,1000032669
I,QJ00945927,1,,1000003294,1000003294
I,QJ00945999,1,,1000085580,1000006765
I,QJ00946022,1,,1000004117,1000004117
I,QJ00946051,1,,1000004902,1000004994
I,QJ00946052,1,,1000075179,1000015341
I,QJ00946072,1,,1000049287,1000028208
I,QJ00946074,1,,1000084356,1000018747
I,QJ00946086,1,,1000049342,1000027173
I,QJ00946089,1,,1000010225,1000032312
I,QJ00946160,1,,1000327108,1000025819
I,QJ00946168,1,,1000020924,1000023139
I,QJ00946184,1,,1000330154,1000001567
I,QJ00946221,1,,1000327752,1000031760
I,QJ00946278,1,,1000082578,1000006248
I,QJ00946279,1,,1000001182,1000001182
I,QJ00946280,1,,1000330475,1000027511
I,QJ00946281,1,,1000025444,1000025397
I,QJ00946485,1,,1000082910,1000031751
I,QJ00946548,1,,1000026205,1000023139
I,QJ00946706,1,,1000308965,1000308965
I,QJ00946775,1,,1000326348,1000031633
I,QJ00946874,1,,1000001852,1000001852
I,QJ00947029,1,,1000002417,1000030522
I,QJ00947040,1,,1000080816,1000015054
I,QJ00947044,1,,1000002442,1000030533
I,QJ00947047,1,,1000002420,1000017454
I,QJ00947060,1,,1000038056,1000020776
I,QJ00947062,1,,1000025453,1000025453
I,QJ00947067,1,,1000048302,1000015421
I,QJ00947068,1,,1000143927,1000004601
I,QJ00947069,1,,1000016669,1000016675
I,QJ00947120,1,,1000083187,1000037320
I,QJ00947152,1,,1000164233,1000030274
I,QJ00947159,1,,1000024324,1000024324
I,QJ00947161,1,,1000308398,1000029101
I,QJ00947272,1,,1000030343,1000030343
I,QJ00947278,1,,1000330966,1000004074
I,QJ00947452,1,,1000017960,1000004775
I,QJ00947484,1,,1000026662,1000005792
I,QJ00947624,1,,1000329726,1000319216
I,QJ00947658,1,,1000000795,1000000787
I,QJ00947931,1,,1000330334,1000315406
I,QJ00947932,1,,1000330153,1000009233
I,QJ00947934,1,,1000018684,1000018689
I,QJ00947955,1,,1000026718,1000027987
I,QJ00947978,1,,1000241241,1000025831
I,QJ00947980,1,,1000085479,1000025831
I,QJ00947981,1,,1000012913,1000012913
I,QJ00947983,1,,1000082594,1000006248
I,QJ00947996,1,,1000311913,1000025510
I,QJ00948002,1,,1000021164,1000027911
I,QJ00948003,1,,1000306961,1000306961
I,QJ00948082,1,,1000074053,1000033324
I,QJ00948158,1,,1000329104,1000033749
I,QJ00948159,1,,1000014163,1000021084
I,QJ00948223,1,,1000330895,1000330896
I,QJ00948227,1,,1000013024,1000013024
I,QJ00948380,1,,1000025699,1000015341
I,QJ00948444,1,,1000003412,1000003397
I,QJ00948507,1,,1000024753,1000032445
I,QJ00948508,1,,1000306051,1000306051
I,QJ00948548,1,,1000017798,1000012048
I,QJ00948553,1,,1000330903,1000033324
I,QJ00948571,1,,1000085468,1000025821
I,QJ00948572,1,,1000216592,1000001142
I,QJ00948586,1,,1000048989,1000001870
I,QJ00948587,1,,1000082082,1000028176
I,QJ00948588,1,,1000050005,1000001876
I,QJ00948589,1,,1000028179,1000028179
I,QJ00948590,1,,1000001692,1000001691
I,QJ00948629,1,,1000026496,1000009794
I,QJ00948631,1,,1000015854,1000015854
I,QJ00948651,1,,1000026496,1000009794
I,QJ00948715,1,,1000032917,1000005474
I,QJ00948735,1,,1000330454,1000011946
I,QJ00948738,1,,1000327831,1000016002
I,QJ00948739,1,,1000201786,1000004921
I,QJ00948740,1,,1000285573,1000012948
I,QJ00948741,1,,1000306650,1000025510
I,QJ00948742,1,,1000077800,1000025510
I,QJ00948825,1,,1000022244,1000022244
I,QJ00948850,1,,1000311543,1000311543
I,QJ00948851,1,,1000010717,1000010717
I,QJ00948904,1,,1000030787,1000023139
I,QJ00948942,1,,1000329643,1000004701
I,QJ00949128,1,,1000014072,1000005979
I,QJ00949237,1,,1000016840,1000029101
I,QJ00949360,1,,1000006667,1000006667
I,QJ00949400,1,,1000040377,1000020776
I,QJ00949431,1,,1000327168,1000017620
I,QJ00949453,1,,1000330661,1000330661
I,QJ00949506,1,,1000076202,1000017545
I,QJ00949579,1,,1000083864,1000015013
I,QJ00949628,1,,1000315217,1000022846
I,QJ00949629,1,,1000083853,1000015008
I,QJ00949649,1,,1000216445,1000028884
I,QJ00949652,1,,1000001126,1000001115
I,QJ00949653,1,,1000082022,1000029006
I,QJ00949664,1,,1000071471,1000025829
I,QJ00949733,1,,1000072740,1000023669
I,QJ00949740,1,,1000016070,1000029086
I,QJ00949743,1,,1000050267,1000027783
I,QJ00949747,1,,1000008241,1000037265
I,QJ00949764,1,,1000007092,1000007092
I,QJ00949792,1,,1000312737,1000025510
I,QJ00949797,1,,1000001121,1000330970
I,QJ00949799,1,,1000050099,1000023315
I,QJ00949872,1,,1000025554,1000025554
I,QJ00949875,1,,1000192382,1000005304
I,QJ00949911,1,,1000328775,1000306064
I,QJ00950067,1,,1000037760,1000037760
I,QJ00950071,1,,1000032031,1000032031
I,QJ00950072,1,,1000294677,1000033689
I,QJ00950076,1,,1000304968,1000308023
I,QJ00950116,1,,1000018995,1000033689
I,QJ00950161,1,,1000084752,1000020765
I,QJ00950162,1,,1000311926,1000020765
I,QJ00950216,1,,1000071745,1000031557
I,QJ00950249,1,,1000084971,1000022866
I,QJ00950255,1,,1000272678,1000031802
I,QJ00950315,1,,1000037247,1000037247
I,QJ00950345,1,,1000105098,1000029101
I,QJ00950348,1,,1000003022,1000003022
I,QJ00950403,1,,1000008135,1000008135
I,QJ00950404,1,,1000043687,1000029357
I,QJ00950430,1,,1000084209,1000016612
I,QJ00950480,1,,1000025298,1000025298
I,QJ00950481,1,,1000315114,1000315114
I,QJ00950487,1,,1000319261,1000032973
I,QJ00950494,1,,1000046035,1000015008
I,QJ00950505,1,,1000040522,1000017665
I,QJ00950506,1,,1000023958,1000023958
I,QJ00950511,1,,1000039488,1000005090
I,QJ00950512,1,,1000019210,1000019210
I,QJ00950516,1,,1000023122,1000023122
I,QJ00950705,1,,1000250784,1000022864
I,QJ00950707,1,,1000320042,1000022844
I,QJ00950912,1,,1000017965,1000017965
I,QJ00950976,1,,1000331003,1000027561
I,QJ00950978,1,,1000027843,1000014657
I,QJ00950982,1,,1000328384,1000028352
I,QJ00951111,1,,1000012576,1000012576
I,QJ00951167,1,,1000328956,1000008050
I,QJ00951225,1,,1000021446,1000021446
I,QJ00951226,1,,1000040018,1000025821
I,QJ00951228,1,,1000019896,1000019906
I,QJ00951303,1,,1000284966,1000284966
I,QJ00951429,1,,1000000602,1000017904
I,QJ00951430,1,,1000017562,1000001147
I,QJ00951491,1,,1000085211,1000032448
I,QJ00951507,1,,1000006828,1000026175
I,QJ00951531,1,,1000327869,1000008155
I,QJ00951554,1,,1000082975,1000009233
I,QJ00951555,1,,1000076011,1000076011
I,QJ00951641,1,,1000312745,1000015054
I,QJ00951649,1,,1000082881,1000037347
I,QJ00951656,1,,1000084858,1000021786
I,QJ00951676,1,,1000022577,1000004783
I,QJ00951698,1,,1000329932,1000018692
I,QJ00951700,1,,1000014739,1000014739
I,QJ00951701,1,,1000014829,1000014829
I,QJ00951708,1,,1000078442,1000027029
I,QJ00951793,1,,1000028134,1000016014
I,QJ00951794,1,,1000308431,1000308431
I,QJ00951795,1,,1000031414,1000031414
I,QJ00951822,1,,1000004956,1000004995
I,QJ00951852,1,,1000330428,1000031256
I,QJ00951858,1,,1000100716,1000319216
I,QJ00951932,1,,1000331099,1000000460
I,QJ00952002,1,,1000330778,1000027563
I,QJ00952065,1,,1000014791,1000025332
I,QJ00952201,1,,1000024687,1000024687
I,QJ00952334,1,,1000082009,1000029006
I,QJ00952496,1,,1000307062,1000307062
I,QJ00952686,1,,1000020279,1000018157
I,QJ00952830,1,,1000206719,1000206719
I,QJ00952883,1,,1000041301,1000033323
I,QJ00953032,1,,1000083789,1000015013
I,QJ00953034,1,,1000049224,1000028450
I,QJ00953035,1,,1000083564,1000028450
I,QJ00953036,1,,1000321804,1000023320
I,QJ00953157,1,,1000017559,1000001144
I,QJ00953173,1,,1000013646,1000031397
I,QJ00953206,1,,1000329977,1000015054
I,QJ00953207,1,,1000330730,1000019578
I,QJ00953222,1,,1000209358,1000009703
I,QJ00953227,1,,1000022450,1000004773
I,QJ00953248,1,,1000079562,1000027511
I,QJ00953249,1,,1000010717,1000010717
I,QJ00953250,1,,1000016465,1000016465
I,QJ00953274,1,,1000155553,1000022434
I,QJ00953276,1,,1000320604,1000317110
I,QJ00953319,1,,1000036786,1000010104
I,QJ00953329,1,,1000325502,1000307873
I,QJ00953330,1,,1000026269,1000026269
I,QJ00953382,1,,1000324210,1000032182
I,QJ00953384,1,,1000075189,1000075189
I,QJ00953385,1,,1000328046,1000017620
I,QJ00953444,1,,1000051034,1000003234
I,QJ00953548,1,,1000013766,1000013766
I,QJ00953550,1,,1000302594,1000021764
I,QJ00953701,1,,1000010899,1000010956
I,QJ00953705,1,,1000016628,1000016628
I,QJ00953816,1,,1000010667,1000008556
I,QJ00953818,1,,1000026872,1000331146
I,QJ00953894,1,,1000203400,1000003262
I,QJ00953928,1,,1000031781,1000031753
I,QJ00953948,1,,1000019176,1000019180
I,QJ00954065,1,,1000074573,1000028450
I,QJ00954086,1,,1000044259,1000044259
I,QJ00954226,1,,1000308824,1000028376
I,QJ00954498,1,,1000021181,1000021205
I,QJ00954719,1,,1000013530,1000013530
I,QJ00954725,1,,1000313704,1000025821
I,QJ00954726,1,,1000042903,1000025821
I,QJ00954727,1,,1000322283,1000025829
I,QJ00954728,1,,1000085398,1000025829
I,QJ00954730,1,,1000305513,1000305513
